23:29:19.403 INF loaded sprites resource: primortals/myceli_icon
23:29:19.403 INF loaded sprites resource: primortals/mystery
23:29:19.403 INF loaded sprites resource: primortals/mystery_icon
23:29:19.403 INF loaded sprites resource: primortals/pumbl
23:29:19.403 INF loaded sprites resource: primortals/pumbl_icon
23:29:19.403 INF loaded sprites resource: primortals/scintail
23:29:19.403 INF loaded sprites resource: primortals/scintail_icon
23:29:19.403 INF loaded sprites resource: primortals/toxmidge
23:29:19.403 INF loaded sprites resource: primortals/toxmidge_icon
23:29:19.403 INF loaded sprites resource: primortals/volteel
23:29:19.403 INF loaded sprites resource: primortals/volteel_icon
23:29:19.420 INF loaded sprites resource: snowhex_base
23:29:19.423 INF loaded sprites resource: space_base
23:29:19.423 INF loaded sprites resource: space_base_pillar
23:29:19.423 INF loaded sprites resource: startup/controls
23:29:19.423 INF loaded sprites resource: startup/copyright
23:29:19.423 INF loaded sprites resource: startup/developer_effects
23:29:19.423 INF loaded sprites resource: startup/developer_logo
23:29:19.424 INF loaded sprites resource: startup/developer_name
23:29:19.424 INF loaded sprites resource: startup/developer_presents
23:29:19.424 INF loaded sprites resource: startup/device_letters
23:29:19.424 INF loaded sprites resource: startup/device_thanadox
23:29:19.425 INF loaded sprites resource: sylvoria
23:29:19.425 INF loaded sprites resource: title/bg
23:29:19.425 INF loaded sprites resource: title/city
23:29:19.426 INF loaded sprites resource: title/clouds
23:29:19.426 INF loaded sprites resource: title/moon
23:29:19.426 INF loaded sprites resource: title/mtn_back
23:29:19.426 INF loaded sprites resource: title/mtn_front
23:29:19.426 INF loaded sprites resource: title/ship
23:29:19.426 INF loaded sprites resource: title/star
23:29:19.427 INF loaded sprites resource: title/stars
23:29:19.427 INF loaded sprites resource: title/subtitle
23:29:19.427 INF loaded sprites resource: title/title
23:29:19.427 INF loaded sprites resource: ui/ab_button_icons
23:29:19.427 INF loaded sprites resource: xenolog/device
23:29:19.427 INF loaded sprites resource: xenolog/scroll_cursor
23:29:19.427 INF loaded sprites resource: xenolog/select_animech
23:29:19.427 INF loaded sprites resource: xenolog/select_arrow_down
23:29:19.427 INF loaded sprites resource: xenolog/select_primortal
23:29:19.427 INF loaded sprites resource: xenolog/select_unknown
23:29:19.427 INF loaded sprites resource: xenolog/skill_set_arrows
23:29:19.427 INF loaded sprites resource: xenolog/skill_tree/dotted_line
23:29:19.427 INF loaded sprites resource: xenolog/skill_tree/dotted_line_diag_bl
23:29:19.427 INF loaded sprites resource: xenolog/skill_tree/dotted_line_diag_tl
23:29:19.428 INF loaded sprites resource: xenolog/skill_tree/nodes
23:29:19.428 INF loaded sprites resource: xenolog/wide_frame
23:29:19.520 INF loaded tiled_maps resource: hq
23:29:19.612 INF loaded tiled_maps resource: intro
23:29:19.628 INF loaded tiled_maps resource: map1
23:29:19.629 INF loaded audio/sounds resource: adventure/beeps/error
23:29:19.630 INF loaded audio/sounds resource: adventure/beeps/success
23:29:19.632 INF loaded audio/sounds resource: adventure/elythium_breaking
23:29:19.656 INF loaded audio/sounds resource: adventure/energy_hum
23:29:19.657 INF loaded audio/sounds resource: adventure/energy_on
23:29:19.664 INF loaded audio/sounds resource: adventure/props/energy_door_hum
23:29:19.718 INF loaded audio/sounds resource: adventure/props/energy_door_off
23:29:19.773 INF loaded audio/sounds resource: adventure/props/energy_door_on
23:29:19.774 INF loaded audio/sounds resource: adventure/sealed_door_opens
23:29:19.778 INF loaded audio/sounds resource: adventure/transition
23:29:19.779 INF loaded audio/sounds resource: dialogue_complete
23:29:19.884 INF loaded audio/sounds resource: song_sample
23:29:19.885 INF loaded audio/sounds resource: speech/chatter
23:29:19.885 INF loaded audio/sounds resource: speech/end
23:29:19.885 INF loaded audio/sounds resource: speech/exclaim
23:29:19.885 INF loaded audio/sounds resource: speech/letter
23:29:19.886 INF loaded audio/sounds resource: speech/question
23:29:19.919 INF loaded audio/sounds resource: startup/developer
23:29:19.937 INF loaded audio/sounds resource: startup/device
23:29:19.939 INF loaded audio/sounds resource: steps/hard/heavy_1
23:29:19.940 INF loaded audio/sounds resource: steps/hard/heavy_2
23:29:19.942 INF loaded audio/sounds resource: steps/hard/heavy_3
23:29:19.943 INF loaded audio/sounds resource: steps/hard/soft_1
23:29:19.945 INF loaded audio/sounds resource: steps/hard/soft_2
23:29:19.947 INF loaded audio/sounds resource: steps/hard/soft_3
23:29:19.948 INF loaded audio/sounds resource: steps/soft/1
23:29:19.948 INF loaded audio/sounds resource: steps/soft/2
23:29:19.949 INF loaded audio/sounds resource: steps/soft/3
23:29:19.950 INF loaded audio/sounds resource: steps/soft/4
23:29:19.951 INF loaded audio/sounds resource: steps/soft/5
23:29:19.952 INF loaded audio/sounds resource: steps/soft/6
23:29:19.952 INF loaded audio/sounds resource: ui/click
23:29:19.953 INF loaded audio/sounds resource: xenolog/bad_beep
23:29:19.954 INF loaded audio/sounds resource: xenolog/good_beep
23:29:19.954 INF Running 8 deferred initializers
23:29:19.977 INF Atlas packed 124 images, using 18.1% of available pixels.
23:29:20.226 INF Atlas packed 28 images, using 0.5% of available pixels.
23:29:20.492 INF Atlas packed 12 images, using 2.5% of available pixels.
23:30:02.431 WRN Unknown entity type: tiled-250 / 
23:30:02.431 ERR color name not found: 
23:30:02.431 WRN Unknown entity type: tiled-284 / 
23:30:02.431 ERR color name not found: 
23:30:02.432 WRN Unknown entity type: tiled-254 / 
23:30:02.432 WRN Unknown entity type: tiled-253 / 
23:30:02.432 WRN Unknown entity type: tiled-16 / 
23:30:02.433 WRN Unknown entity type: tiled-252 / 
23:30:02.433 WRN Unknown entity type: tiled-251 / 
23:30:02.433 INF tiled-141 > event processed true: *adventure.EffectMutateBlockingPresence e={"EntityId":"tiled-141","IsBlockingIngress":true}
23:30:02.433 INF tiled-141 > event processed true: *adventure.EffectMutateModeBasedEntity e={"Animations":null,"EntityId":"tiled-141","Lights":null,"Mode":"closed"}
23:30:02.433 INF tiled-128 > event processed true: *adventure.EffectPushEntityBehavior e={"EntityId":"tiled-128","FacingEntity":null,"ScriptedMotion":{"ActivePlayerZone":"intro.hallway"}}
23:30:02.433 INF tiled-128 > event processed true: *adventure.EffectStartScriptedMotion e={"EntityId":"tiled-128","Location":null,"MotionId":"start-scripted-motion-00001","Relative":null,"ToEntityId":"intro.hall_way_end.west"}
23:30:02.433 INF tiled-118 > event processed true: *adventure.EffectPushEntityBehavior e={"EntityId":"tiled-118","FacingEntity":null,"ScriptedMotion":{"ActivePlayerZone":"intro.hallway"}}
23:30:02.433 INF tiled-118 > event processed true: *adventure.EffectStartScriptedMotion e={"EntityId":"tiled-118","Location":null,"MotionId":"start-scripted-motion-00002","Relative":null,"ToEntityId":"intro.hall_way_end.east"}
23:30:02.433 INF tiled-299 > event processed true: *adventure.EffectMutateBlockingPresence e={"EntityId":"tiled-299","IsBlockingIngress":true}
23:30:02.433 INF tiled-299 > event processed true: *adventure.EffectMutateModeBasedEntity e={"Animations":{"closed":[{"ColorMask":null,"Name":"adventure/doors/shield_front_1:closed","Offset":null},{"ColorMask":null,"Name":"adventure/doors/shield_front_1:waves","Offset":null}],"open":[{"ColorMask":null,"Name":"adventure/doors/shield_front_1:open","Offset":null}]},"EntityId":"tiled-299","Lights":{"closed":[{"Color":"#127fd7","Modifier":"pulse_slow","Size":1.5}]},"Mode":"closed"}
23:30:02.433 INF tiled-299 > event processed true: *adventure.EffectAddSoundProvider e={"EntityId":"tiled-299","ModeBase":{}}
23:30:02.433 INF tiled-138 > event processed true: *adventure.EffectMutateBlockingPresence e={"EntityId":"tiled-138","IsBlockingIngress":true}
23:30:02.433 INF tiled-138 > event processed true: *adventure.EffectMutateModeBasedEntity e={"Animations":null,"EntityId":"tiled-138","Lights":null,"Mode":"closed"}
23:30:02.433 INF intro.training.5.door > event processed true: *adventure.EffectMutateBlockingPresence e={"EntityId":"intro.training.5.door","IsBlockingIngress":true}
23:30:02.433 INF intro.training.5.door > event processed true: *adventure.EffectMutateModeBasedEntity e={"Animations":{"closed":[{"ColorMask":null,"Name":"space_base_pillar:down","Offset":null}],"open":[{"ColorMask":null,"Name":"space_base_pillar:up","Offset":null}]},"EntityId":"intro.training.5.door","Lights":{},"Mode":"closed"}
23:30:02.433 INF intro.training.5.door > event processed true: *adventure.EffectAddSoundProvider e={"EntityId":"intro.training.5.door","ModeBase":{}}
23:30:02.433 INF tiled-125 > event processed true: *adventure.EffectPushEntityBehavior e={"EntityId":"tiled-125","FacingEntity":null,"ScriptedMotion":{"ActivePlayerZone":"intro.hallway"}}
23:30:02.433 INF tiled-125 > event processed true: *adventure.EffectStartScriptedMotion e={"EntityId":"tiled-125","Location":null,"MotionId":"start-scripted-motion-00003","Relative":null,"ToEntityId":"intro.hall_way_end.north"}
23:30:02.434 INF intro.papers_door > event processed true: *adventure.EffectMutateBlockingPresence e={"EntityId":"intro.papers_door","IsBlockingIngress":true}
23:30:02.434 INF intro.papers_door > event processed true: *adventure.EffectMutateModeBasedEntity e={"Animations":{"closed":[{"ColorMask":null,"Name":"adventure/doors/shield_front_1:closed","Offset":null},{"ColorMask":null,"Name":"adventure/doors/shield_front_1:waves","Offset":null}],"open":[{"ColorMask":null,"Name":"adventure/doors/shield_front_1:open","Offset":null}]},"EntityId":"intro.papers_door","Lights":{"closed":[{"Color":"#127fd7","Modifier":"pulse_slow","Size":1.5}]},"Mode":"closed"}
23:30:02.434 INF intro.papers_door > event processed true: *adventure.EffectAddSoundProvider e={"EntityId":"intro.papers_door","ModeBase":{}}
23:30:02.434 INF tiled-123 > event processed true: *adventure.EffectPushEntityBehavior e={"EntityId":"tiled-123","FacingEntity":null,"ScriptedMotion":{"ActivePlayerZone":"intro.hallway"}}
23:30:02.434 INF tiled-123 > event processed true: *adventure.EffectStartScriptedMotion e={"EntityId":"tiled-123","Location":null,"MotionId":"start-scripted-motion-00004","Relative":null,"ToEntityId":"intro.hall_way_end.north"}
23:30:02.434 INF tiled-119 > event processed true: *adventure.EffectPushEntityBehavior e={"EntityId":"tiled-119","FacingEntity":null,"ScriptedMotion":{"ActivePlayerZone":"intro.hallway"}}
23:30:02.434 INF tiled-119 > event processed true: *adventure.EffectStartScriptedMotion e={"EntityId":"tiled-119","Location":null,"MotionId":"start-scripted-motion-00005","Relative":null,"ToEntityId":"intro.hall_way_end.north"}
23:30:02.434 INF intro.training.6.door > event processed true: *adventure.EffectMutateBlockingPresence e={"EntityId":"intro.training.6.door","IsBlockingIngress":true}
23:30:02.434 INF intro.training.6.door > event processed true: *adventure.EffectMutateModeBasedEntity e={"Animations":{"closed":[{"ColorMask":null,"Name":"space_base_pillar:down","Offset":null}],"open":[{"ColorMask":null,"Name":"space_base_pillar:up","Offset":null}]},"EntityId":"intro.training.6.door","Lights":{},"Mode":"closed"}
23:30:02.434 INF intro.training.6.door > event processed true: *adventure.EffectAddSoundProvider e={"EntityId":"intro.training.6.door","ModeBase":{}}
23:30:02.434 INF tiled-142 > event processed true: *adventure.EffectMutateBlockingPresence e={"EntityId":"tiled-142","IsBlockingIngress":true}
23:30:02.434 INF tiled-142 > event processed true: *adventure.EffectMutateModeBasedEntity e={"Animations":null,"EntityId":"tiled-142","Lights":null,"Mode":"closed"}
23:30:02.434 INF tiled-140 > event processed true: *adventure.EffectMutateBlockingPresence e={"EntityId":"tiled-140","IsBlockingIngress":true}
